City,Strategy,q,Q_bc_Teammate
Dongguan,CI_Radius2,0.54,0.01371016235718581
Dongguan,CI_Radius2,0.55,0.01371016235718581
Dongguan,CI_Radius2,0.56,0.009981960312687914
Dongguan,CI_Radius2,0.5700000000000001,0.009380637402285027
Dongguan,CI_Radius2,0.58,0.009380637402285027
Dongguan,CI_Radius2,0.59,0.0033674082982561634
Dongguan,CI_Radius2,0.6,0.0033674082982561634
Dongguan,CI_Radius2,0.61,0.002675886951292844
Dongguan,CI_Radius2,0.62,0.002675886951292844
Dongguan,CI_Radius2,0.63,0.002675886951292844
Dongguan,CI_Radius2,0.64,0.0020745640408899577
Dongguan,CI_Radius2,0.65,0.0020745640408899577
Dongguan,CI_Radius2,0.66,0.0020745640408899577
Dongguan,CI_Radius2,0.67,0.0020745640408899577
Dongguan,CI_Radius2,0.68,0.0020745640408899577
Dongguan,CI_Radius2,0.6900000000000001,0.0014131088394467829
Dongguan,CI_Radius2,0.7000000000000001,0.0014131088394467829
Dongguan,CI_Radius2,0.71,0.0014131088394467829
Dongguan,CI_Radius2,0.72,0.0014131088394467829
Dongguan,CI_Radius2,0.73,0.0014131088394467829
Dongguan,CI_Radius2,0.74,0.0014131088394467829
Dongguan,CI_Radius2,0.75,0.0008117859290438966
Dongguan,CI_Radius2,0.76,0.0008117859290438966
Dongguan,CI_Radius2,0.77,0.0008117859290438966
Dongguan,CI_Radius2,0.78,0.0008117859290438966
Dongguan,CI_Radius2,0.79,0.0006915213469633194
Dongguan,CI_Radius2,0.8,0.0006915213469633194
Dongguan,CI_Radius2,0.81,0.0006313890559230307
Dongguan,CI_Radius2,0.8200000000000001,0.000571256764882742
Dongguan,CI_Radius2,0.8300000000000001,0.000571256764882742
Dongguan,CI_Radius2,0.84,0.000571256764882742
Dongguan,CI_Radius2,0.85,0.000571256764882742
Dongguan,CI_Radius2,0.86,0.000571256764882742
Dongguan,CI_Radius2,0.87,0.000571256764882742
Dongguan,CI_Radius2,0.88,0.000571256764882742
Dongguan,CI_Radius2,0.89,0.000571256764882742
Dongguan,CI_Radius2,0.9,0.000571256764882742
Dongguan,CI_Radius2,0.91,0.000571256764882742
Dongguan,CI_Radius2,0.92,0.000571256764882742
Dongguan,CI_Radius2,0.93,0.000571256764882742
Dongguan,CI_Radius2,0.9400000000000001,0.000571256764882742
Dongguan,CI_Radius2,0.9500000000000001,0.000571256764882742
Dongguan,CI_Radius2,0.96,0.000571256764882742
Dongguan,CI_Radius2,0.97,0.0004509921828021648
Dongguan,CI_Radius2,0.98,0.0004509921828021648
Dongguan,CI_Radius2,0.99,0.0004509921828021648
Dongguan,CI_Radius2,1.0,0.0
Dongguan,CoreHD,0.0,0.8351172579675286
Dongguan,CoreHD,0.01,0.8021046301864101
Dongguan,CoreHD,0.02,0.7544197233914612
Dongguan,CoreHD,0.03,0.6542393265183404
Dongguan,CoreHD,0.04,0.6099218280216476
Dongguan,CoreHD,0.05,0.5800962116656645
Dongguan,CoreHD,0.06,0.5403487672880337
Dongguan,CoreHD,0.07,0.49939867708959707
Dongguan,CoreHD,0.08,0.45484064942874325
Dongguan,CoreHD,0.09,0.45021046301864104
Dongguan,CoreHD,0.1,0.3894768490679495
Dongguan,CoreHD,0.11,0.23445580276608538
Dongguan,CoreHD,0.12,0.17179795550210464
Dongguan,CoreHD,0.13,0.05929043896572459
Dongguan,CoreHD,0.14,0.02074564040889958
Dongguan,CoreHD,0.15,0.011635598316295851
Dongguan,CoreHD,0.16,0.011635598316295851
Dongguan,CoreHD,0.17,0.011635598316295851
