排名,节点ID,X坐标,Y坐标,度数,介数中心性
6137,18269,316794.2877,5072231.8153,3,0.0003781
6138,5963,324877.9743,5063326.2165,3,0.00037782
6139,27007,533779.2155,5117340.5991,2,0.00037779
6140,21464,307771.937,5074877.118,4,0.00037774
6141,6069,306259.1052,5063488.4539,3,0.00037709
6142,26299,376454.3225,5104953.5723,4,0.00037681
6143,17729,314089.6911,5071992.7429,3,0.0003756
6144,21046,320362.893,5073928.8976,2,0.0003756
6145,9807,318940.3639,5068067.5609,3,0.00037539
6146,11632,319700.7481,5068816.2175,3,0.00037538
6147,13594,316156.0866,5069666.094,3,0.00037528
6148,17172,316490.6759,5071684.5145,3,0.00037511
6149,25485,308152.0168,5092029.0892,3,0.00037461
6150,22533,332770.3745,5076930.409,3,0.00037402
6151,27435,561453.2347,5132043.053,4,0.00037392
6152,27873,566160.4886,5155915.3883,3,0.00037361
6153,12668,315912.0335,5069246.0414,4,0.00037333
6154,6771,315741.4402,5065119.4781,3,0.00037314
6155,27117,543810.8081,5127182.3492,3,0.00037265
6156,11524,319528.0283,5068768.0332,3,0.00037264
6157,5931,308596.7216,5063287.5776,3,0.00037253
6158,13774,317586.0132,5069786.7503,3,0.00037245
6159,16809,317840.2174,5071495.2219,4,0.00037213
6160,19021,325860.2765,5072698.2679,2,0.00037161
6161,9258,309681.5934,5067827.1845,4,0.00037161
6162,19346,311443.1957,5072979.7204,3,0.00037112
6163,25880,303317.3425,5097585.5207,2,0.00037109
6164,16819,317725.9958,5071499.9471,3,0.00037101
6165,23848,311347.6303,5079875.5911,3,0.00036964
6166,18699,310784.0464,5072562.9518,3,0.00036934
6167,11231,319450.3671,5068647.8415,3,0.00036905
6168,10013,312530.9408,5068152.4887,4,0.00036885
6169,12202,316592.3153,5069083.5275,3,0.00036884
6170,23210,311482.9027,5078403.1075,3,0.00036874
6171,9309,318889.8245,5067847.3787,3,0.00036852
6172,1766,418390.1031,5006114.792,3,0.0003684
6173,15947,321120.0767,5070973.5005,3,0.00036823
6174,10580,318970.0342,5068399.7446,3,0.00036818
6175,18611,478757.277,5072327.067,2,0.00036793
6176,11429,315572.5699,5068727.0915,3,0.00036787
6177,22230,329794.8879,5076299.2688,3,0.00036755
6178,9673,315412.7834,5067998.9751,3,0.00036741
6179,4266,318308.935,5051269.8132,4,0.0003674
6180,8962,316356.5899,5067683.4394,3,0.00036588
6181,19998,313242.3623,5073314.0229,3,0.00036556
6182,1544,402551.0013,4998779.6613,3,0.00036548
6183,13536,316181.6114,5069642.7218,3,0.00036532
6184,14866,315825.6985,5070281.4871,3,0.00036524
6185,11366,319704.0142,5068700.382,3,0.00036486
6186,5594,315481.7469,5062430.8473,3,0.00036466
6187,13616,317035.0713,5069676.4897,4,0.00036458
6188,23820,311292.161,5079779.5206,3,0.00036451
6189,18562,314618.8385,5072444.0655,3,0.00036428
6190,7548,319819.3886,5066336.9059,3,0.00036415
6191,4815,284996.8728,5056680.2061,2,0.00036346
6192,3710,338975.6591,5044678.2658,3,0.00036267
6193,11486,314655.4658,5068746.8307,3,0.00036175
6194,2865,359396.4741,5027961.6985,4,0.00036095
6195,1214,372021.288,4992335.8319,2,0.00036073
6196,11896,318884.0335,5068932.4878,4,0.0003606
6197,10085,314971.1206,5068190.7595,3,0.00036059
6198,9498,316250.8037,5067930.0834,3,0.00035983
6199,17138,330016.6438,5071666.3081,2,0.00035972
6200,20436,312674.9734,5073526.8278,4,0.00035972
6201,10724,318513.998,5068461.1166,3,0.00035918
6202,20050,313369.9364,5073345.4935,2,0.00035916
6203,11584,410056.4004,5068796.3819,3,0.00035887
6204,20815,488333.6245,5073715.0619,2,0.00035881
6205,17158,314645.8409,5071675.9648,3,0.00035815
6206,20580,478056.1389,5072833.5192,2,0.00035751
6207,11715,320360.6463,5068859.3863,3,0.00035748
6208,3634,340706.6131,5044537.4781,4,0.00035744
6209,3003,297441.2794,5029102.8662,3,0.00035716
6210,10671,314772.1069,5068437.5049,4,0.00035713
6211,1598,402533.1323,4998967.8326,3,0.00035659
6212,20637,313580.7964,5073632.4615,2,0.00035626
6213,15742,314508.6966,5070802.0426,3,0.00035586
6214,4357,313126.0569,5052287.5122,4,0.00035585
6215,16388,318413.2216,5071281.185,3,0.00035571
6216,8937,312624.9407,5067673.219,2,0.00035532
6217,508,353481.4815,4975429.8086,3,0.00035524
6218,3145,447394.5736,5033529.2419,4,0.00035503
6219,8100,307492.9788,5066981.6698,4,0.00035503
6220,2851,289606.0962,5027816.4967,3,0.00035494
6221,14878,315810.39,5070290.1805,3,0.00035457
6222,3491,341464.1103,5043836.9074,4,0.0003543
6223,10594,410225.6243,5068404.6767,4,0.00035427
6224,27687,353401.7421,5144993.6506,3,0.00035375
6225,19449,324704.6405,5073033.5799,2,0.00035374
6226,17369,314655.1025,5071801.4766,3,0.00035359
6227,3133,447836.2601,5033354.9502,4,0.00035316
6228,3935,315049.0989,5046692.4843,3,0.0003529
6229,176,465603.8977,4973194.6507,4,0.00035286
6230,1246,397217.0365,4993900.5838,3,0.00035275
6231,6021,308821.3725,5063389.3244,3,0.00035265
6232,11367,312911.8299,5068701.7346,4,0.00035263
6233,2981,377311.2857,5028905.0544,3,0.0003526
6234,27488,561394.1702,5132198.2762,3,0.00035246
6235,14771,313965.257,5070234.591,4,0.00035243
6236,5732,305487.5106,5062816.2357,3,0.0003524
6237,1143,394548.3518,4990461.4173,4,0.00035237
6238,11021,307231.9511,5068565.7719,3,0.00035228
6239,26044,314886.8497,5100650.3487,3,0.00035225
6240,2361,377526.425,5016177.1004,4,0.00035225
6241,22304,407752.0424,5076451.1496,3,0.00035222
6242,5407,308493.2679,5061234.2403,3,0.00035222
