u,v,euclid_dist,source,detour_ratio
1226,1268,110.3150850649586,articulation,
16230,16240,111.04357241065742,bridge,
11635,11663,111.71862604491145,articulation,
17919,17954,111.76742665066843,community,
8077,8080,112.06121913559146,bridge,
4544,20273,112.28909330397977,bridge,
199,366,112.36269519674579,bridge,
1537,1546,112.42642910773209,bridge,
14801,14815,112.66118671121102,community,
1981,1991,113.01727338544127,bridge,
8871,8932,113.04184080385383,bridge,
7381,7389,113.05017567821201,bridge,
8133,8162,113.09267716673854,bridge,
11550,11572,114.83322002795882,bridge,
10158,10252,115.9064358686168,bridge,
307,331,115.91709090762198,bridge,
596,617,116.18458439947074,bridge,
12224,12370,116.40917081020568,bridge,
8717,8860,117.16387354987336,bridge,
14161,21243,117.30396737100577,bridge,
80,90,117.43815758934771,bridge,
331,388,117.48320820511863,bridge,
15631,15744,117.55166083556858,bridge,
10960,10997,117.96237141068539,bridge,
5128,5139,118.0687638505592,community,
2689,2692,118.14248558755759,bridge,
10029,10034,118.25655826018655,bridge,
2166,2186,118.58582613900057,bridge,
10972,10979,118.6907209237964,bridge,
8328,8367,119.03704514863882,bridge,
122,140,119.42780594351656,articulation,
14924,14960,119.45145220256136,bridge,
8256,8304,119.64448114376026,bridge,
9937,10059,119.71925580456904,bridge,
5392,5415,119.84366844594979,bridge,
6060,6177,120.0114241981009,bridge,
1042,1117,120.11928572801979,bridge,
13134,13598,120.5663927998141,bridge,
1022,1038,120.722146402211,articulation,
13199,13221,120.72387017615647,bridge,
4961,4984,121.29279779572639,bridge,
3080,3107,121.29754993545886,bridge,
2770,2790,121.31902622500502,bridge,
14562,14596,121.50927958848449,bridge,
6187,6208,122.27717585426626,bridge,
16317,16355,122.44295562286618,community,
3671,3742,122.45622391917948,bridge,
11432,11509,122.89102115961524,community,
2586,2642,123.26235269617995,bridge,
4950,5023,123.27310327805385,bridge,
3651,3667,123.53092985916064,bridge,
7681,7711,123.5905591508727,bridge,
2116,2146,123.7412082556726,bridge,
8154,8235,123.8393627063545,bridge,
7486,7580,123.95460418878511,community,
7824,7851,124.11387698045786,bridge,
8204,8237,124.18739922912748,bridge,
17965,21905,124.20183210526926,community,
91,95,124.2860999993608,bridge,
13135,13598,124.28933847392662,bridge,
63,65,124.30606675571576,bridge,
14369,14473,124.36984000869523,bridge,
6183,6216,124.48573941208878,bridge,
2532,2534,124.54683085354903,bridge,
2096,2123,124.66868134988341,bridge,
1750,1756,125.47327144263082,bridge,
14168,21238,125.73115570134694,bridge,
1772,1801,126.14153793924747,bridge,
6658,6736,126.1421825526804,bridge,
7549,7614,126.25022542233975,community,
1336,1407,126.39174672408672,bridge,
3411,3513,126.52352194209749,bridge,
17947,17998,126.74556305184146,community,
15785,15796,126.82628928161755,bridge,
6933,7036,127.26904719956603,bridge,
99,192,127.3540916365846,bridge,
2075,2113,127.58367329999354,bridge,
7597,7635,127.77151817008082,bridge,
16519,16538,128.16636559599644,bridge,
11635,11638,128.57962399742254,articulation,
3554,3569,128.69704636082787,articulation,
6829,6837,128.9770734958529,bridge,
133,321,129.11267911365763,bridge,
6400,6401,129.5276892745006,bridge,
468,484,130.05423272969273,community,
4685,4736,130.10407927603725,bridge,
12019,12071,130.32096229456243,community,
13283,13326,130.3289189255871,bridge,
14919,14924,130.8106245829867,bridge,
5415,5502,130.8114062780857,bridge,
4619,4695,131.0385871404358,bridge,
7836,7851,131.20590582510832,bridge,
14702,14788,131.34952442044178,bridge,
982,1018,131.3681125056782,bridge,
8119,8166,131.37075952685407,articulation,
10903,10972,131.38026338577816,bridge,
6830,6838,131.39102592620995,bridge,
11515,11532,131.45130354840796,bridge,
2296,2362,131.5472735141589,bridge,
955,973,131.69390913756,bridge,
2084,2137,131.74424842034756,bridge,
1639,1754,131.80802762962227,bridge,
13847,13916,132.2948064659223,bridge,
8162,8219,132.33326086251907,bridge,
8164,8219,132.4857613444781,bridge,
2173,2183,132.52097691109086,community,
8664,8717,132.6455982303993,bridge,
5908,5962,132.65702313167162,articulation,
2146,2220,133.18626668372352,bridge,
4944,5023,133.2454919225616,community,
472,485,133.49026438251698,community,
11135,11148,133.5212938191462,bridge,
1004,1077,133.68807115793828,articulation,
66,70,133.99114558670072,bridge,
6657,6737,134.07774382235013,bridge,
558,573,134.08535745781083,articulation,
8863,8881,134.36849223155477,bridge,
5916,5952,134.80253369249724,bridge,
13042,13123,134.9446866780144,bridge,
8235,8263,135.08501955024414,bridge,
11380,11430,136.04420530763298,bridge,
8127,8133,136.0789671027695,bridge,
4566,4662,136.16631505147808,bridge,
16365,16381,136.28891849900398,community,
8257,22116,136.6519474714995,bridge,
3107,3177,136.8612911440721,bridge,
11066,11115,136.99050556235474,bridge,
509,515,137.2946387588539,bridge,
