u,v,euclid_dist,source,detour_ratio
5873,5891,56.133278839718,bridge,
7304,7308,56.172823106871775,bridge,
1111,1175,56.2417372572087,bridge,
34692,34721,56.29890831348059,bridge,
40481,40499,56.56239569060753,bridge,
33764,33779,56.601041431940125,articulation,
6771,6780,56.638697910815985,bridge,
32913,32968,56.70028930344423,articulation,
1409,1470,56.97901837784347,bridge,
14879,14896,57.0532304882799,community,
33746,33775,57.08818932053883,articulation,
48626,48629,57.095217287750856,articulation,
8211,8271,57.15345177340443,bridge,
35371,35386,57.40213791403051,bridge,
32962,33142,57.53102797141621,bridge,
1914,1929,57.66473111730394,bridge,
1091,1198,57.67739872137915,bridge,
15122,15171,57.77173683061688,bridge,
48656,48658,57.78680753117182,bridge,
29742,29904,57.8031553042491,bridge,
2186,2202,58.11995437480031,bridge,
8376,8389,58.285581415427025,community,
5179,5209,58.32293244078746,bridge,
36692,36705,58.37942663786399,bridge,
258,262,58.396515210136435,bridge,
15346,15461,58.41828720953538,bridge,
41773,41800,58.48991751965718,community,
4679,4699,58.49847051411859,bridge,
35450,35453,58.5479077211873,bridge,
13665,14000,58.62143758915958,bridge,
30154,30219,58.81354310407377,bridge,
11354,11429,58.890753261930854,bridge,
32299,32629,59.16884251666622,bridge,
28334,28536,59.30475715727596,bridge,
2235,2244,59.30572409881101,bridge,
12462,12514,59.370340981967225,bridge,
24178,24203,59.39347815912277,articulation,
12105,12124,59.42462572789349,community,
15399,47567,59.578169319889724,bridge,
10639,10667,59.66142330132342,bridge,
36913,36960,59.67607465227665,bridge,
41822,41896,59.768243179527744,bridge,
5625,5757,59.87037674341874,community,
1156,1168,59.879871102167606,bridge,
33775,33820,59.90961422438569,articulation,
43338,43344,60.28907556197033,bridge,
8428,8441,60.38742665304363,bridge,
1093,1114,60.761078744479576,articulation,
48653,48656,60.930885308027705,bridge,
1227,1253,61.05822057650525,bridge,
28484,28588,61.134449232387524,bridge,
41098,41158,61.14001374735295,community,
33764,33820,61.18038008939967,articulation,
7880,7904,61.198620113680064,bridge,
33754,33764,61.238840174761364,articulation,
22571,22774,61.50780602313867,bridge,
37720,37797,61.91131299230054,community,
1176,1339,61.9453439349186,bridge,
21214,21239,62.19565568971651,bridge,
6257,6283,62.207776181862236,bridge,
1308,1311,62.49077763198317,bridge,
33771,33820,62.5138378516847,articulation,
26432,26682,62.5221909091631,bridge,
36260,36267,62.60816197788747,bridge,
12952,13000,62.79456042724294,bridge,
41324,41332,62.82229812588216,community,
42964,42979,62.84394387362119,community,
3007,3080,62.886997760047436,bridge,
6043,6045,62.97875336836952,bridge,
19187,19272,63.01212119253364,bridge,
2594,2595,63.10837622167304,bridge,
24590,24753,63.13687817974153,bridge,
45031,45081,63.20897984371256,bridge,
35453,35466,63.32491359453542,bridge,
14737,14750,63.44131649257799,bridge,
33754,33775,63.616792770759176,articulation,
35072,35074,63.70058462990047,community,
41196,41276,63.71572250593471,bridge,
22899,22968,64.0173310500222,bridge,
36632,36672,64.06396921460093,articulation,
39116,39148,64.15830693156282,bridge,
22990,23056,64.43606107769317,bridge,
1310,1698,64.50983244370168,bridge,
38482,38487,64.63636177541532,bridge,
18568,18585,64.64850515970438,articulation,
33754,33771,64.68707178443694,articulation,
16557,16623,64.78192851513458,bridge,
18814,18885,64.87713854277813,bridge,
13803,13927,64.9168715266367,bridge,
40920,40990,64.91707616465519,bridge,
35449,35456,64.9271682276862,bridge,
29389,29434,65.16826916632857,bridge,
13013,13056,65.23805774684435,bridge,
27322,27412,65.25442229121789,bridge,
39247,39779,65.27180191137407,community,
