u,v,euclid_dist,source
7457,9252,2754.6,vaccine
18722,19965,1515.0,vaccine
6170,8444,3077.3,vaccine
7081,10183,2744.8,vaccine
6565,7313,841.1,vaccine
18285,18650,2208.3,vaccine
7428,8546,2392.8,vaccine
8533,9456,483.0,vaccine
5934,7297,2632.5,vaccine
6580,7645,1798.7,vaccine
7450,10285,2619.4,vaccine
7874,10008,1784.9,vaccine
6336,9376,4839.1,vaccine
8696,9643,3373.5,vaccine
6224,7333,2330.9,vaccine
6530,7337,3282.2,vaccine
7537,9548,3817.0,vaccine
18786,20105,2745.6,vaccine
6266,8628,1842.5,vaccine
6255,7676,2674.7,vaccine
7205,8307,2411.4,vaccine
5315,9438,4102.2,vaccine
7914,9689,2104.2,vaccine
6115,7387,1692.3,vaccine
6678,7751,2315.2,vaccine
7947,10221,4171.4,vaccine
6368,9643,2311.5,vaccine
6719,8444,1300.8,vaccine
6302,7453,2354.6,vaccine
7254,7836,596.5,vaccine
18953,20427,4491.1,vaccine
7224,7313,3987.7,vaccine
18121,18672,4516.2,vaccine
7880,10285,3505.9,vaccine
6344,9696,4376.0,vaccine
17439,18327,4364.9,vaccine
5460,6316,2661.8,vaccine
6772,7875,2543.3,vaccine
7313,8711,2142.9,vaccine
8119,10626,3924.3,vaccine
7602,7707,1966.9,vaccine
8730,10633,1723.4,vaccine
6401,9805,4519.7,vaccine
5620,7337,2966.7,vaccine
6398,33646,1815.8,vaccine
3185,7078,4234.1,vaccine
6353,7921,1582.1,vaccine
5460,10285,4093.1,vaccine
6931,8765,1370.3,vaccine
7971,11027,4980.9,vaccine
6381,9867,2772.4,vaccine
7302,9648,1494.5,vaccine
5646,6401,4867.4,vaccine
6358,6404,965.6,vaccine
6385,10633,2598.0,vaccine
8211,12034,2967.9,vaccine
8402,8628,2824.4,vaccine
17629,19164,2021.2,vaccine
6875,8829,4634.3,vaccine
7771,33646,1753.0,vaccine
7380,9753,1696.2,vaccine
7667,9759,2913.8,vaccine
6424,6450,4095.8,vaccine
7371,33584,2375.6,vaccine
5646,11027,4237.5,vaccine
6428,7031,1988.1,vaccine
6087,7875,2919.2,vaccine
7078,12208,4581.7,vaccine
17595,19547,4194.6,vaccine
7064,9805,3575.1,vaccine
7332,9817,3329.6,vaccine
18206,20689,4134.5,vaccine
5934,12034,4655.1,vaccine
6398,6539,3475.2,vaccine
7686,8023,1574.7,vaccine
4598,33646,3254.5,vaccine
5861,7600,3730.7,vaccine
10511,11820,1831.6,vaccine
6950,9181,3687.0,vaccine
6404,7081,2720.6,vaccine
7434,9915,4258.7,vaccine
18558,18989,2222.6,vaccine
9505,33584,4477.1,vaccine
3372,7567,4322.5,vaccine
5948,7947,4357.1,vaccine
7446,11027,4549.2,vaccine
11128,12208,2619.1,vaccine
6469,7165,3895.0,vaccine
6971,7171,2105.3,vaccine
7803,10039,3688.3,vaccine
7441,7518,2396.7,vaccine
7655,8164,1877.7,vaccine
8444,8915,1865.9,vaccine
9431,9817,2538.5,vaccine
6481,7457,2850.6,vaccine
7823,12057,3748.5,vaccine
18522,19167,752.5,vaccine
6555,8847,4857.8,vaccine
7404,11820,3870.1,vaccine
7137,7567,2145.3,vaccine
7205,33609,4096.8,vaccine
18672,19866,2484.8,vaccine
9356,9879,855.8,vaccine
26852,27239,2993.9,vaccine
6685,9033,3548.8,vaccine
6445,7518,3214.5,vaccine
7484,12208,3530.7,vaccine
7771,12262,2929.4,vaccine
18730,20689,2263.9,vaccine
6557,7287,922.9,vaccine
6175,8915,4409.4,vaccine
7471,7637,2022.3,vaccine
8529,9330,1434.0,vaccine
9565,9974,1828.3,vaccine
4598,6539,4038.1,vaccine
6170,6541,843.2,vaccine
6585,8503,4082.0,vaccine
6567,7600,2819.8,vaccine
6719,33679,3643.5,vaccine
7501,8072,2273.0,vaccine
7243,8023,2809.8,vaccine
17855,18089,4462.9,vaccine
18581,19925,4091.5,vaccine
8538,9923,2418.2,vaccine
6335,9181,3169.5,vaccine
7196,7659,1834.5,vaccine
7450,7667,3995.0,vaccine
8711,10039,2672.5,vaccine
9456,10047,3777.4,vaccine
10214,12262,4461.2,vaccine
4370,6580,3196.2,vaccine
6256,8533,4065.8,vaccine
6336,7171,3963.2,vaccine
7902,8941,893.4,vaccine
8724,12057,3131.8,vaccine
6279,9330,3233.3,vaccine
6266,6733,1549.9,vaccine
6663,7693,1004.8,vaccine
18438,18517,2058.4,vaccine
7567,8402,4753.9,vaccine
4602,8594,3977.3,vaccine
6372,10039,4703.2,vaccine
4622,6800,3058.2,vaccine
6368,7288,4040.9,vaccine
7257,8503,3546.8,vaccine
18387,18558,2113.6,vaccine
7995,9356,2791.6,vaccine
6878,10209,3097.3,vaccine
7284,10214,3120.0,vaccine
7273,9214,3553.8,vaccine
6347,10171,4246.0,vaccine
18477,18736,3025.4,vaccine
7604,8603,804.7,vaccine
8222,9507,3233.6,vaccine
6344,7310,1088.7,vaccine
7213,8538,4007.8,vaccine
18487,20063,3773.1,vaccine
7626,9431,1759.1,vaccine
6302,9681,4426.2,vaccine
6836,10272,4075.6,vaccine
17499,20000,4353.7,vaccine
1471,2164,3280.3,vaccine
6401,7380,3848.9,vaccine
8164,9632,3939.1,vaccine
3306,7871,4493.8,vaccine
8148,8402,4354.0,vaccine
7306,10573,3550.3,vaccine
6410,7697,2631.3,vaccine
7299,9507,2148.3,vaccine
18460,20090,2479.6,vaccine
8201,10176,3522.8,vaccine
6353,6368,3994.3,vaccine
6383,10332,2400.5,vaccine
991,2213,4091.2,vaccine
6381,7428,3720.0,vaccine
18517,20286,2051.6,vaccine
8952,9356,550.0,vaccine
5765,7740,3183.4,vaccine
6904,10964,4448.1,vaccine
7031,8505,2373.3,vaccine
3972,9619,4976.5,vaccine
9298,9507,3311.9,vaccine
5632,7451,4584.5,vaccine
18170,20398,3222.9,vaccine
18496,20404,3773.3,vaccine
7763,10332,1693.8,vaccine
8318,10334,3047.9,vaccine
5646,7771,4004.5,vaccine
6450,8538,4044.9,vaccine
3496,4996,2865.7,vaccine
7064,7380,3051.2,vaccine
7332,7385,3004.8,vaccine
9139,9632,4768.2,vaccine
5934,7871,4867.5,vaccine
6424,7874,1794.5,vaccine
7088,8696,2008.0,vaccine
6058,9804,3000.9,vaccine
5993,8603,4865.7,vaccine
7434,7451,2242.3,vaccine
6041,33645,2640.3,vaccine
6530,7986,1334.9,vaccine
5948,6372,3781.0,vaccine
6977,7428,921.8,vaccine
7446,7771,2157.0,vaccine
4397,7428,4176.6,vaccine
5787,7914,2776.7,vaccine
7205,9681,2231.3,vaccine
3935,5672,4079.5,vaccine
6291,10964,3469.6,vaccine
7126,7484,1400.4,vaccine
6115,8137,2820.4,vaccine
3948,6398,4924.9,vaccine
10108,10573,2552.8,vaccine
7157,8876,4448.3,vaccine
6555,6931,2710.3,vaccine
17979,18254,737.2,vaccine
7770,12011,2595.8,vaccine
6218,9966,3737.8,vaccine
6469,8809,2485.1,vaccine
7567,33645,2578.0,vaccine
7466,7591,867.5,vaccine
6719,9717,4258.7,vaccine
7165,9738,1276.0,vaccine
18026,20404,3430.8,vaccine
6685,7066,2899.4,vaccine
17832,18007,2591.3,vaccine
7484,7914,1197.0,vaccine
7771,7921,2408.8,vaccine
7966,8758,3474.4,vaccine
4638,7548,4280.3,vaccine
6600,8972,1978.4,vaccine
6175,7003,4150.8,vaccine
18771,18815,3508.6,vaccine
6344,12133,4134.7,vaccine
4780,7874,4402.0,vaccine
7257,33711,2625.5,vaccine
6610,9804,2705.8,vaccine
7875,8148,1985.6,vaccine
7548,10626,3821.3,vaccine
9438,9966,2627.4,vaccine
6603,7126,3995.1,vaccine
18323,18430,3954.5,vaccine
7451,7995,2695.2,vaccine
7883,8809,1888.7,vaccine
9817,33645,3478.1,vaccine
6557,9139,1817.1,vaccine
7217,9900,1578.0,vaccine
8809,33583,2644.4,vaccine
6787,7200,440.6,vaccine
7553,8211,3564.8,vaccine
7591,10018,2667.1,vaccine
7582,8876,1002.0,vaccine
9759,33723,4218.9,vaccine
6733,9966,2187.1,vaccine
7600,12034,4945.1,vaccine
8148,33645,2237.3,vaccine
6725,7254,3750.4,vaccine
18383,18507,2180.1,vaccine
7507,8318,2301.4,vaccine
19493,19878,382.1,vaccine
7986,9139,2288.4,vaccine
8941,9900,2457.8,vaccine
7277,10108,3216.2,vaccine
6743,7553,2328.8,vaccine
7537,8988,1941.7,vaccine
8023,9865,2292.5,vaccine
7287,12189,3225.0,vaccine
8829,9403,378.1,vaccine
7031,33723,1301.3,vaccine
7284,7633,1986.0,vaccine
6878,7626,671.4,vaccine
18086,18532,3185.1,vaccine
7620,9298,2343.3,vaccine
7914,9300,2748.4,vaccine
19093,19993,1355.0,vaccine
6832,10204,4191.3,vaccine
6347,7595,1312.1,vaccine
6404,7649,3084.5,vaccine
6836,7655,3856.2,vaccine
7333,8214,2419.0,vaccine
19868,21553,2102.5,vaccine
8184,10018,3652.6,vaccine
9181,12189,4523.7,vaccine
9817,12208,4452.8,vaccine
3372,8525,4892.2,vaccine
6427,9403,2039.1,vaccine
17624,18460,1700.3,vaccine
3306,6336,4286.3,vaccine
3190,3752,772.3,vaccine
6971,7718,2502.0,vaccine
7306,7730,720.6,vaccine
6432,9968,2187.8,vaccine
7655,9603,2503.1,vaccine
8972,10206,1339.0,vaccine
6383,7686,2357.8,vaccine
7003,8318,2283.1,vaccine
6555,10108,4139.7,vaccine
17655,18224,1532.2,vaccine
5765,6115,1352.6,vaccine
6904,7769,2324.9,vaccine
7398,8529,1590.8,vaccine
3972,7284,4040.7,vaccine
5836,7287,2810.5,vaccine
6453,9666,2049.5,vaccine
6445,8458,1640.5,vaccine
6931,8482,4711.3,vaccine
18254,19993,4323.1,vaccine
7411,9300,4397.2,vaccine
17681,18535,2165.5,vaccine
6170,7320,2927.2,vaccine
7081,8585,2652.8,vaccine
7351,8594,2711.5,vaccine
8211,10293,2799.7,vaccine
6041,9707,3659.2,vaccine
3794,7302,3770.6,vaccine
17931,20044,2809.9,vaccine
5934,6336,2428.3,vaccine
7450,8724,2217.1,vaccine
9927,10206,932.6,vaccine
17801,18782,2096.9,vaccine
5993,6719,4114.7,vaccine
7043,8656,4210.5,vaccine
7453,9611,1027.4,vaccine
18327,20136,2298.3,vaccine
7902,10206,3395.2,vaccine
7740,8325,4500.2,vaccine
6565,10476,2327.7,vaccine
6087,7693,2996.0,vaccine
17811,20083,3588.0,vaccine
7064,9505,4025.4,vaccine
5787,6358,1010.5,vaccine
7832,8529,2427.3,vaccine
7553,33569,3899.6,vaccine
7836,33572,2224.2,vaccine
7434,9670,4482.9,vaccine
7162,9666,1934.1,vaccine
7871,10252,2568.7,vaccine
7770,7867,2049.6,vaccine
8632,8656,3238.1,vaccine
6218,7471,2682.6,vaccine
3998,4598,4601.4,vaccine
13419,14908,4425.9,vaccine
18387,20440,2771.2,vaccine
6719,7320,1003.7,vaccine
7165,7327,4274.0,vaccine
7518,9778,4550.3,vaccine
7803,9782,3986.5,vaccine
8693,9505,2933.5,vaccine
6643,11856,4664.7,vaccine
6240,7819,1568.6,vaccine
7126,9714,3028.6,vaccine
7542,10293,3640.2,vaccine
6115,11035,4725.8,vaccine
6600,7061,2425.3,vaccine
18321,18340,3789.5,vaccine
8585,8730,4010.3,vaccine
3092,33569,4369.0,vaccine
4398,7537,4780.0,vaccine
6344,7883,1506.1,vaccine
10285,33572,4638.6,vaccine
6610,7371,4273.4,vaccine
7466,9850,2459.6,vaccine
19043,20136,1619.9,vaccine
4556,7867,3691.4,vaccine
6349,8656,2404.7,vaccine
7224,10476,3937.0,vaccine
8730,8850,1956.1,vaccine
5633,33693,4505.3,vaccine
4467,5568,3306.0,vaccine
7862,8803,3775.0,vaccine
9753,33613,3408.8,vaccine
8765,9714,3785.4,vaccine
9782,10293,2019.5,vaccine
10272,10332,2039.5,vaccine
6842,8803,2642.5,vaccine
7171,9881,1845.6,vaccine
5390,5783,2896.6,vaccine
5460,8724,4126.5,vaccine
6335,8730,4052.0,vaccine
7333,33572,1354.1,vaccine
9707,9850,3427.8,vaccine
6733,7471,1004.4,vaccine
8072,12109,4318.1,vaccine
7302,7867,3786.0,vaccine
9696,33707,1868.2,vaccine
8711,9782,2980.1,vaccine
6385,8850,3371.2,vaccine
6787,8870,4908.1,vaccine
17390,18247,1307.6,vaccine
6755,7819,1057.2,vaccine
7003,33613,2657.5,vaccine
7313,33636,674.3,vaccine
7277,7588,2027.9,vaccine
7667,7971,1840.3,vaccine
8847,9881,1136.4,vaccine
5003,6443,3152.9,vaccine
6923,9106,4832.6,vaccine
6393,7064,4660.5,vaccine
7637,12326,3350.7,vaccine
7682,8730,1238.0,vaccine
8870,10754,1867.9,vaccine
6358,8952,3918.6,vaccine
6942,9850,3353.1,vaccine
6445,33693,4909.5,vaccine
6931,33707,4373.7,vaccine
7641,8137,1387.9,vaccine
6424,9252,2629.8,vaccine
5666,7108,4817.2,vaccine
6853,9287,3388.6,vaccine
7337,8803,4385.3,vaccine
3837,7971,4602.1,vaccine
6428,9881,2455.8,vaccine
3372,6585,4829.7,vaccine
6427,7199,4590.6,vaccine
18592,19605,1181.7,vaccine
7730,8952,2644.9,vaccine
18477,18482,1284.1,vaccine
3436,7645,4489.4,vaccine
8988,12109,2490.7,vaccine
7061,10008,3365.0,vaccine
6432,7484,2250.7,vaccine
7318,8870,4297.4,vaccine
3590,8137,4697.9,vaccine
6404,9957,3960.0,vaccine
7066,11935,4641.8,vaccine
7740,33636,3286.3,vaccine
3160,6678,4878.4,vaccine
6555,7588,2834.8,vaccine
17675,18500,1557.6,vaccine
7404,9106,1309.2,vaccine
8525,9887,2900.1,vaccine
6469,10052,4818.6,vaccine
5848,7542,2602.8,vaccine
6971,10095,3747.3,vaccine
7441,12339,4658.0,vaccine
17696,19605,3132.3,vaccine
18219,18578,3605.8,vaccine
6445,6555,3384.2,vaccine
6481,12109,3770.7,vaccine
8404,9391,703.9,vaccine
7110,10221,2497.0,vaccine
6470,7620,1107.0,vaccine
17627,18525,1338.7,vaccine
18231,19965,2346.0,vaccine
6041,7313,2955.7,vaccine
7451,9438,2147.2,vaccine
7747,9456,3010.9,vaccine
18650,20079,4242.0,vaccine
6557,10280,3875.5,vaccine
7143,8211,2251.0,vaccine
17802,20036,3975.2,vaccine
7457,10008,1577.8,vaccine
7763,10014,2261.7,vaccine
8610,12133,4430.1,vaccine
6170,9391,4556.4,vaccine
7836,9643,2795.3,vaccine
6565,7707,1429.9,vaccine
7428,9565,2015.1,vaccine
8533,10204,1621.3,vaccine
7874,12339,4027.4,vaccine
8696,10285,4899.5,vaccine
6224,7751,4787.6,vaccine
4022,6087,4318.8,vaccine
6743,8508,4391.9,vaccine
7199,8525,2451.1,vaccine
15694,17058,4189.6,vaccine
7537,10221,3026.3,vaccine
7819,10229,3703.8,vaccine
6255,8444,2536.9,vaccine
5315,10183,4323.8,vaccine
6643,7836,968.9,vaccine
6240,6279,2971.4,vaccine
7126,7318,2333.1,vaccine
7542,7682,3158.4,vaccine
6115,7796,3097.0,vaccine
6678,8579,1295.3,vaccine
7288,9456,4204.8,vaccine
4398,5174,3540.4,vaccine
4622,9696,4665.9,vaccine
6344,6349,2212.5,vaccine
6719,9391,2646.8,vaccine
9548,9648,858.4,vaccine
6302,7875,2555.3,vaccine
6349,6755,707.2,vaccine
7224,7707,3368.6,vaccine
18121,20128,2666.0,vaccine
7268,9603,4875.8,vaccine
5568,10343,4117.8,vaccine
6314,6383,4071.8,vaccine
6842,6878,621.7,vaccine
7171,7441,2156.5,vaccine
17439,18989,2657.9,vaccine
5460,6832,4047.1,vaccine
6772,8769,4199.6,vaccine
7313,9696,4147.8,vaccine
18046,18219,3240.1,vaccine
18475,18581,2314.2,vaccine
6401,11027,4551.6,vaccine
6381,6428,748.5,vaccine
6800,9648,4772.5,vaccine
6385,6942,4490.2,vaccine
7031,7337,2642.0,vaccine
7676,8628,2440.6,vaccine
8137,8632,2470.4,vaccine
3185,7457,4496.4,vaccine
5390,7466,4208.5,vaccine
5836,7836,4638.4,vaccine
9095,9603,2308.7,vaccine
6353,8829,4803.5,vaccine
6931,9753,2956.7,vaccine
18150,20428,3781.0,vaccine
7697,10404,2526.2,vaccine
18439,18722,1802.2,vaccine
6923,7081,4623.5,vaccine
8318,8769,3875.6,vaccine
5672,7567,4886.9,vaccine
9804,11027,673.2,vaccine
6358,7043,3919.8,vaccine
6942,7398,2097.9,vaccine
18504,18851,2337.4,vaccine
7645,8718,632.7,vaccine
9881,33569,3692.8,vaccine
17629,20689,4357.3,vaccine
6875,9817,3573.1,vaccine
7380,10633,2532.4,vaccine
6424,7137,2774.1,vaccine
6853,7143,2822.5,vaccine
6881,10404,3325.6,vaccine
8214,8847,2043.8,vaccine
9287,9759,2600.1,vaccine
3837,6383,2760.1,vaccine
7320,9923,2691.6,vaccine
6428,7441,2270.3,vaccine
7751,11820,4476.4,vaccine
7385,7803,1694.0,vaccine
18482,18998,2201.6,vaccine
9252,33609,4995.5,vaccine
3496,7947,4963.9,vaccine
6087,8769,2413.5,vaccine
7064,11027,4703.7,vaccine
7332,11028,4132.4,vaccine
3436,5765,3691.8,vaccine
7143,33569,2539.0,vaccine
18535,19547,4470.0,vaccine
7686,8915,1539.2,vaccine
5861,8164,2696.3,vaccine
3590,6410,3126.0,vaccine
6404,7466,1724.2,vaccine
7434,12057,3426.2,vaccine
7066,7862,1949.7,vaccine
7707,12065,3435.1,vaccine
8505,33679,2038.9,vaccine
18558,20428,2806.3,vaccine
3372,8072,4563.0,vaccine
6977,11820,4763.3,vaccine
9403,9923,4403.4,vaccine
6580,33609,464.1,vaccine
6469,7567,2169.5,vaccine
6971,7582,1013.8,vaccine
7783,9867,2464.2,vaccine
8444,9879,2357.8,vaccine
18224,19866,2314.0,vaccine
9431,11028,4399.9,vaccine
6539,9095,1875.5,vaccine
12057,33569,4429.9,vaccine
7126,12208,4619.8,vaccine
6481,7880,1254.0,vaccine
7387,12262,3221.3,vaccine
6555,9827,1997.8,vaccine
3940,6541,3722.5,vaccine
6255,33679,2750.6,vaccine
7137,8072,2265.4,vaccine
7548,8847,2638.8,vaccine
8603,11820,4053.5,vaccine
6685,9923,2055.2,vaccine
4467,6643,4593.4,vaccine
6557,7659,1472.8,vaccine
6175,9879,4991.4,vaccine
7471,8240,1955.1,vaccine
7457,7518,2272.1,vaccine
8529,10047,4018.4,vaccine
9565,12262,4740.0,vaccine
6585,9431,1778.3,vaccine
6170,7196,2788.6,vaccine
6567,8164,1436.9,vaccine
7501,8941,2418.1,vaccine
8538,12065,4548.5,vaccine
7966,33693,3750.9,vaccine
597,999,4429.0,vaccine
18042,18517,3471.8,vaccine
7196,8402,4886.2,vaccine
7200,9095,3370.4,vaccine
6826,12262,3790.5,vaccine
7537,7637,1567.9,vaccine
6266,7293,1193.0,vaccine
6663,8503,4550.9,vaccine
17998,18558,2469.1,vaccine
4602,9619,4375.7,vaccine
7588,9927,3853.2,vaccine
6347,6643,481.1,vaccine
4622,7310,3124.2,vaccine
6368,7667,1667.2,vaccine
6719,7196,866.1,vaccine
7649,10047,2899.3,vaccine
7995,10052,3749.1,vaccine
18371,18475,3929.9,vaccine
18387,20064,2518.3,vaccine
6302,6344,2138.2,vaccine
6340,10272,3993.0,vaccine
18125,21486,4449.9,vaccine
7273,10004,3779.6,vaccine
2919,3935,1557.2,vaccine
10206,10214,1951.4,vaccine
18477,20193,3681.8,vaccine
6845,7268,2581.1,vaccine
7604,9632,3539.9,vaccine
18474,18517,1369.4,vaccine
8809,9252,2399.2,vaccine
6344,7703,1301.6,vaccine
18089,20090,3664.4,vaccine
7626,10176,3117.4,vaccine
19043,19868,4516.2,vaccine
6772,6853,2547.0,vaccine
8119,8538,1189.8,vaccine
9033,9431,2114.2,vaccine
7693,10272,3016.6,vaccine
8164,10280,4505.6,vaccine
7299,10214,1711.7,vaccine
5836,6314,2916.3,vaccine
6931,7332,2286.5,vaccine
8404,10573,1550.5,vaccine
7697,7703,2814.8,vaccine
7971,8610,1737.1,vaccine
8915,9548,1562.0,vaccine
6381,7832,3620.1,vaccine
7659,10334,4671.6,vaccine
8952,10052,643.8,vaccine
5765,8538,3310.1,vaccine
7351,7428,1429.4,vaccine
7031,9438,2420.1,vaccine
2987,5003,4375.2,vaccine
5836,10280,3685.0,vaccine
6875,7385,3117.0,vaccine
7380,7747,2512.1,vaccine
9865,10221,1461.5,vaccine
7143,9632,2498.6,vaccine
17650,18157,1801.1,vaccine
3406,5620,4396.8,vaccine
7320,7453,1524.5,vaccine
7751,7832,687.2,vaccine
3630,33645,4330.8,vaccine
9106,9738,1762.3,vaccine
3496,6372,3963.0,vaccine
7064,7771,2235.7,vaccine
19867,20298,667.3,vaccine
9139,10280,3567.3,vaccine
5934,8758,2543.3,vaccine
6424,8765,2263.6,vaccine
7471,33583,2506.4,vaccine
7088,9689,4779.2,vaccine
6058,11020,3621.4,vaccine
5861,6427,4457.9,vaccine
17699,17932,2014.9,vaccine
6950,7501,947.7,vaccine
9923,10626,4926.3,vaccine
3372,6401,4981.6,vaccine
6530,8876,1720.3,vaccine
30716,30876,3888.6,vaccine
6977,7832,886.8,vaccine
7446,8610,2350.5,vaccine
4397,7832,4466.7,vaccine
5787,8809,3212.9,vaccine
7196,33645,2684.4,vaccine
7450,33646,1181.1,vaccine
6541,9738,4118.4,vaccine
7205,10334,1864.4,vaccine
17793,18650,1136.0,vaccine
5783,6450,3917.7,vaccine
6240,7066,1068.4,vaccine
6539,7078,680.3,vaccine
18244,18371,2921.4,vaccine
6115,8972,4968.0,vaccine
7157,9865,3440.7,vaccine
6555,7387,918.8,vaccine
18247,18815,2466.3,vaccine
6218,12189,4484.5,vaccine
7466,8148,773.5,vaccine
6719,10573,4404.0,vaccine
7165,10626,1847.9,vaccine
10008,12034,4715.9,vaccine
6685,7453,4790.1,vaccine
18357,19093,3918.7,vaccine
7484,8809,1500.1,vaccine
18742,19164,2490.9,vaccine
7966,9738,2486.1,vaccine
8656,9753,4155.3,vaccine
4638,7995,4159.7,vaccine
6600,9900,3132.4,vaccine
6175,7434,1477.2,vaccine
7268,11128,4312.1,vaccine
17908,18953,1733.2,vaccine
7947,33583,1321.1,vaccine
4780,8765,4524.6,vaccine
6585,7205,3916.4,vaccine
6610,11020,3171.8,vaccine
9438,12189,2494.6,vaccine
2237,2376,1037.8,vaccine
6335,7501,1307.9,vaccine
6603,7507,1777.9,vaccine
8803,33723,2757.1,vaccine
7883,9805,3337.4,vaccine
6557,9968,3953.1,vaccine
18335,20427,3345.1,vaccine
6256,7254,1631.5,vaccine
6787,7595,3060.5,vaccine
7553,9139,4033.7,vaccine
7582,9865,2262.1,vaccine
8769,11027,2466.6,vaccine
6733,12189,4639.5,vaccine
4602,7284,3401.2,vaccine
6358,7626,1694.5,vaccine
5315,5632,3788.9,vaccine
6725,7633,4448.1,vaccine
6410,33723,4075.2,vaccine
7507,9300,4916.5,vaccine
8941,12034,4359.1,vaccine
17279,18434,1883.9,vaccine
6853,7686,3035.7,vaccine
6393,9915,2250.8,vaccine
8829,10147,822.5,vaccine
9827,9865,3481.8,vaccine
2983,5686,2561.7,vaccine
6340,7655,3544.2,vaccine
6878,8214,933.2,vaccine
7284,8222,2541.6,vaccine
7385,8988,2786.0,vaccine
18086,20044,3249.3,vaccine
7620,10018,4339.8,vaccine
8240,12189,3078.7,vaccine
8850,12208,3826.7,vaccine
6347,8160,1615.0,vaccine
5568,5993,3210.5,vaccine
7318,7595,2478.9,vaccine
8160,10206,2553.2,vaccine
3590,7254,4209.0,vaccine
6404,8318,2762.2,vaccine
7333,9181,3200.2,vaccine
6427,10147,2439.2,vaccine
7293,7302,3775.2,vaccine
17624,19866,3553.9,vaccine
3306,6842,4074.7,vaccine
6971,8529,1968.8,vaccine
7306,8533,1742.9,vaccine
7299,7633,1850.3,vaccine
7703,8160,2601.0,vaccine
17765,19993,3216.4,vaccine
7003,9300,1296.5,vaccine
5686,6291,3175.5,vaccine
9857,10147,1118.0,vaccine
5765,6610,2768.2,vaccine
7398,9505,1969.1,vaccine
7031,7213,4079.3,vaccine
6453,10293,3098.3,vaccine
5836,7659,3462.4,vaccine
9867,12208,4758.2,vaccine
6445,9403,2567.9,vaccine
6931,9429,3700.8,vaccine
7411,10039,4455.0,vaccine
6443,6787,1212.6,vaccine
7143,7287,2669.8,vaccine
8318,8503,1776.4,vaccine
6170,7730,2383.0,vaccine
5646,6725,3209.0,vaccine
7081,9611,1942.3,vaccine
6450,7257,1953.9,vaccine
7351,9619,2951.8,vaccine
6041,10476,4201.1,vaccine
3794,7693,4291.2,vaccine
8533,8594,3820.5,vaccine
9915,10293,1638.1,vaccine
5934,6842,3760.8,vaccine
6580,7302,3664.3,vaccine
7088,7306,2944.5,vaccine
18584,18592,2094.4,vaccine
7718,8533,4233.5,vaccine
8546,9429,1884.2,vaccine
17801,20265,4382.8,vaccine
5993,7287,2755.6,vaccine
15516,17199,4914.8,vaccine
7043,9670,1407.2,vaccine
7453,10252,1534.5,vaccine
18617,20000,1722.1,vaccine
6530,6971,824.8,vaccine
7199,7371,2834.7,vaccine
7819,8656,1904.9,vaccine
8503,8693,2683.0,vaccine
9460,9619,2422.5,vaccine
6266,7867,1526.3,vaccine
4397,6302,3917.5,vaccine
5787,6904,1702.7,vaccine
7205,7693,3849.1,vaccine
18245,18730,2943.1,vaccine
18815,20083,1609.0,vaccine
7832,9505,2715.4,vaccine
9507,10171,435.6,vaccine
6291,8594,2632.9,vaccine
7162,10293,3647.3,vaccine
5390,33613,4300.2,vaccine
6115,7061,1509.6,vaccine
8632,9670,1281.5,vaccine
6218,7902,2198.3,vaccine
7165,7740,1511.1,vaccine
18224,18786,2406.3,vaccine
18751,20139,2005.7,vaccine
8693,10209,3631.1,vaccine
6240,8693,2081.5,vaccine
9619,9782,4988.7,vaccine
6600,7450,3749.9,vaccine
7268,7819,2100.4,vaccine
4398,7971,4218.4,vaccine
6344,8803,4527.8,vaccine
6878,33572,2147.7,vaccine
7284,33578,4908.5,vaccine
6349,9670,3671.0,vaccine
8730,9850,750.6,vaccine
6557,7484,1644.6,vaccine
7217,7871,1453.9,vaccine
7633,8693,978.6,vaccine
18858,20501,2553.3,vaccine
7862,9782,4863.3,vaccine
8765,10511,4320.2,vaccine
6314,8870,3963.7,vaccine
6842,9782,3773.9,vaccine
7243,8603,2064.5,vaccine
6404,33613,1884.0,vaccine
5174,5390,2872.8,vaccine
7971,9881,2329.0,vaccine
9707,11126,4089.2,vaccine
6381,9106,3163.2,vaccine
18042,18357,2527.5,vaccine
7302,8730,717.1,vaccine
7600,8758,4447.4,vaccine
4996,8952,3938.7,vaccine
6385,9850,2663.6,vaccine
7031,10754,3960.2,vaccine
17390,18786,1966.3,vaccine
6372,6393,4310.0,vaccine
7667,8870,1575.6,vaccine
6923,9957,4272.1,vaccine
6881,8803,3858.9,vaccine
8458,33636,4168.9,vaccine
7682,9717,2941.2,vaccine
6358,9887,4503.3,vaccine
7676,33578,2493.5,vaccine
7332,8952,4476.9,vaccine
8774,12133,3757.0,vaccine
6424,10008,2240.3,vaccine
17617,19205,2252.5,vaccine
8318,33711,4315.8,vaccine
3837,8870,4248.8,vaccine
7707,9287,2250.3,vaccine
3372,7224,3920.6,vaccine
6427,7591,2239.2,vaccine
7730,9887,3169.2,vaccine
3436,8307,4881.5,vaccine
7061,12339,3640.3,vaccine
6432,7914,1506.7,vaccine
1147,1560,4097.8,vaccine
3590,8972,4485.3,vaccine
6404,12133,4016.1,vaccine
12189,33711,2757.6,vaccine
5809,7620,3569.3,vaccine
6555,8137,2209.7,vaccine
17675,19965,2789.1,vaccine
18146,19986,3928.5,vaccine
7404,9957,2128.2,vaccine
7693,9966,2982.0,vaccine
