u,v,euclid_dist,source
7830,8725,4625.8,vaccine
4572,13891,2931.0,vaccine
5127,5505,4809.4,vaccine
5543,14235,2963.0,vaccine
2472,2723,889.3,vaccine
1042,1768,4859.8,vaccine
1693,2027,1741.9,vaccine
6362,7557,4379.5,vaccine
6208,14235,3340.0,vaccine
5429,7087,3093.1,vaccine
3661,3814,3351.2,vaccine
5466,7636,4779.2,vaccine
1482,1768,2422.6,vaccine
1830,2027,3208.0,vaccine
4025,4518,4121.9,vaccine
4326,4427,2817.4,vaccine
5799,7087,3564.9,vaccine
1857,1866,2138.7,vaccine
5510,7838,4367.9,vaccine
4311,4518,2539.1,vaccine
1762,2263,4194.3,vaccine
5635,7127,4013.7,vaccine
4412,13732,2275.3,vaccine
4355,4721,3790.6,vaccine
7171,7265,2645.3,vaccine
