u,v,euclid_dist,source,detour_ratio
3631,3635,60.53045750590628,bridge,
2974,2991,60.74728665812583,bridge,
5170,5205,61.24187351549298,bridge,
11161,11184,61.33891727428606,community,
25625,25628,61.48735849965175,bridge,
12797,12800,61.53125342199669,articulation,
16613,16728,61.78163651680667,bridge,
2752,2764,62.02540732539407,articulation,
2900,2923,62.43269000429827,bridge,
11325,11402,62.84476642176002,bridge,
12050,12161,63.290425832985875,bridge,
3616,3618,63.313777882346216,bridge,
3228,3295,63.49759971021646,bridge,
17292,17308,63.51309469026906,articulation,
15709,15824,63.585023805571105,bridge,
12045,12172,63.79838185154863,bridge,
10421,10501,63.80921323949429,articulation,
12917,12962,63.90012129787196,articulation,
3189,3410,63.978423363581356,bridge,
12958,13035,64.14137120433746,community,
12832,12873,64.5788482363533,bridge,
15291,15367,64.69378376055653,community,
3585,3599,64.71079174201608,community,
3616,3633,64.8679857868675,bridge,
12875,12917,64.92269385955133,articulation,
11182,11308,65.24856129617069,community,
8238,8300,65.66238836972549,bridge,
11122,11161,65.80204772897757,community,
12578,12626,66.25637756132576,articulation,
22677,22716,66.43151927898262,bridge,
22274,22323,66.697741876417,bridge,
7088,7113,66.72420674046158,community,
22035,22147,66.83590330117664,bridge,
17295,17308,66.92875001483134,articulation,
22724,22749,67.37380750529344,bridge,
30,31,67.79318510724826,bridge,
22524,22569,68.14554161387477,bridge,
2841,2941,68.22802958067909,bridge,
22925,22952,68.31061823965457,bridge,
22,24,68.57826037083244,bridge,
3231,3294,68.6777607021977,community,
373,472,68.71452791434874,bridge,
12946,12963,69.08227329378707,bridge,
3528,3556,69.1054091148365,community,
2757,2760,69.116266975003,articulation,
19,25,69.57897946852808,bridge,
20718,20725,69.89746407876386,bridge,
22889,22899,69.96148968372492,bridge,
22729,22759,70.40790986911009,bridge,
22722,22757,70.40887082438185,bridge,
2180,2190,70.42747603261164,bridge,
1992,2005,70.70237533305564,bridge,
17821,17892,70.70765010836543,community,
21127,21148,71.17254304691242,bridge,
2796,2828,71.26995402365473,bridge,
18445,18476,71.69682773395198,bridge,
17752,17974,71.93647951472337,bridge,
20395,20436,72.17447574227705,bridge,
22759,22788,72.28066701651929,bridge,
2063,2096,72.30160606278157,bridge,
11295,11325,72.35663923246659,community,
2827,2845,72.52466746001303,articulation,
22700,22722,72.75730097208162,bridge,
10869,10950,74.23168892774211,bridge,
7088,7096,74.38752199934382,community,
20674,20899,74.45484796655663,bridge,
20544,20548,75.42261894606112,bridge,
12834,12972,75.42361383218253,articulation,
3620,3625,75.65600067169429,bridge,
2013,2029,75.71163358589294,articulation,
12793,12800,75.93794969937154,articulation,
681,734,75.94577805928127,bridge,
2829,2866,76.04978489261852,articulation,
17175,17267,76.08533142543187,bridge,
17931,17968,76.10660168993908,bridge,
20486,20519,76.30028562762197,bridge,
12561,12626,76.6734553186382,articulation,
13069,13163,76.79710361286494,bridge,
3496,3513,77.25046608623713,bridge,
11637,11752,77.48741055666832,community,
22981,22984,77.50759338450776,bridge,
18294,18307,78.17576943380837,bridge,
7251,7489,78.20248272458079,bridge,
1970,1988,78.21399180594702,articulation,
12842,12972,78.32329036138489,articulation,
12800,12847,78.56325308348517,articulation,
20554,20574,78.91823093342904,bridge,
12755,12797,79.07185999073894,articulation,
17752,17921,79.12831207016093,community,
12736,12773,79.15549551209327,articulation,
17498,17627,79.15690162973962,bridge,
17217,17232,79.3989425640626,bridge,
6832,6860,79.88908977804935,community,
22274,22278,79.91128742409066,articulation,
22705,22752,80.27435031958296,community,
16302,16361,80.764589468259,bridge,
12744,12800,81.17484556881278,articulation,
3110,3240,81.23659073238247,bridge,
12718,12800,81.6040650578944,articulation,
10886,10950,81.64773361230169,bridge,
12889,12962,81.84320848596961,articulation,
22743,22790,82.12171184682215,bridge,
16896,16956,82.12374978367176,bridge,
15635,15824,82.3566693160995,bridge,
13786,24966,82.41847346752586,bridge,
20883,20945,82.58983311656873,community,
17248,17249,82.81682333205266,bridge,
22669,22722,82.96674596858854,community,
22980,22998,83.49024842196538,bridge,
18838,18920,83.70951965654143,bridge,
3207,3284,83.71185572373048,bridge,
17918,17944,83.7123746428041,bridge,
7088,7117,83.79318588305463,community,
20613,20616,83.93606854511897,bridge,
12755,12847,83.95741322505181,articulation,
20662,20697,84.08335260718866,bridge,
17690,17712,84.1675497364923,bridge,
21648,21675,84.21763289130968,bridge,
20,23,84.59224225710012,bridge,
3626,3656,85.66157666616235,bridge,
1959,1990,85.94029159936639,articulation,
21804,22018,86.261507232118,bridge,
22261,22297,86.48675586360352,bridge,
12736,12847,86.61383773333819,articulation,
21204,21259,86.73315958804763,bridge,
3125,3158,86.79086634365534,community,
9928,10017,86.9953318367324,bridge,
22271,22274,87.26100791226102,bridge,
18021,18108,87.52704884315395,bridge,
2109,2128,87.53451081298095,bridge,
2981,3010,87.59376089298068,community,
1630,1636,87.80114943181624,bridge,
22710,22716,88.16102528047843,articulation,
12755,12793,88.49087770833013,articulation,
