u,v,euclid_dist,source,detour_ratio
25592,25612,399.46349170244196,bridge,
12265,12433,399.59196139344743,community,
14330,14633,399.9016406041759,detour,5.676686775818446
22061,22151,399.9426575296152,community,
13818,13973,399.95193227823097,detour,5.034602840277277
2873,2956,400.8283674997573,articulation,
12265,12453,400.86805358152935,community,
23420,23426,400.9321241417565,detour,5.627986266205802
9139,9923,401.0044896314191,community,
24593,24600,401.28901962185523,bridge,
23420,23458,401.430645639014,detour,10.564167782427281
25007,25034,401.57476151720476,detour,8.275523160739581
21224,21286,401.6598218826431,detour,18.106729877168103
25914,35299,401.8195724183373,bridge,
2038,2041,401.8321622263019,articulation,
17818,17894,402.109379730807,bridge,
14404,14453,402.3865241283422,bridge,
7958,8447,402.7614637164503,community,
21268,21395,403.0862182986037,detour,6.307781654045227
21807,21945,403.35445316585606,bridge,
2882,2936,403.454960857981,bridge,
23639,23851,403.5711481776003,bridge,
21042,21539,404.10070251759277,bridge,
16036,16145,404.2654876454633,articulation,
22998,23002,404.43168717566664,bridge,
25788,25854,405.3974699062337,bridge,
29504,29505,405.59549872330376,bridge,
355,374,406.03518273268634,articulation,
1618,1766,406.6627512165465,bridge,
18928,19037,406.7204202822589,articulation,
4879,5038,406.9101490405566,detour,5.460099823136155
24804,24869,407.70898662157225,articulation,
15257,34197,407.8747023960014,bridge,
21182,21488,408.40443171210035,detour,5.444137077389029
9087,9939,408.45164986600815,community,
7928,7958,408.5762029435158,community,
26798,26894,408.90035970291075,detour,5.770646124258721
4483,4686,409.10322825251296,detour,6.50605474297016
14326,14371,409.4100440512257,bridge,
20455,20982,409.52305599285063,detour,7.40310571762207
3027,3136,409.52774374280585,articulation,
21255,21486,409.5372151943578,detour,13.421715318065786
5514,5850,409.7410427088176,bridge,
16973,16988,410.4331586433556,articulation,
20292,20523,410.95255295132256,articulation,
6640,7572,412.5309864471796,detour,9.039333924150553
13627,13666,412.6596602967608,detour,5.038018142708038
31035,31058,412.8281583643601,bridge,
29304,29370,412.8764790651407,bridge,
31523,31538,413.0630978242844,detour,23.195615768461938
13870,13903,413.44230433577036,detour,19.976929018665615
25010,25034,413.54040127261,detour,6.346861472150169
3710,4104,413.75964295432846,community,
20455,20746,413.8204140351391,detour,14.19433676739783
11385,33905,414.18439574354676,detour,7.654952422571346
2047,2080,415.4305229696384,articulation,
21308,21336,415.54894384267885,detour,35.3007348532141
21166,21488,415.69225376609427,detour,5.615591246517875
853,1158,416.0011658940905,detour,5.1965838667241755
26675,26794,416.20194887256116,detour,21.809366883221674
3590,3766,416.4285361092852,community,
12265,12510,416.58157496028275,community,
3314,3339,417.0519927414534,detour,5.908479509795585
13950,34134,417.1739832597165,community,
26383,26477,417.2227123936029,bridge,
15139,15467,417.34193272999477,bridge,
21134,21386,417.8509432663768,detour,5.718077687246792
152,230,417.9890551325204,detour,8.970026728560326
15242,34197,418.0539521568688,detour,5.53328350137298
9139,10047,418.0807004077295,community,
6255,6485,418.1020807748584,community,
16084,16536,418.21714939587764,detour,31.248942511832233
13864,13877,418.4242555443064,detour,19.22164122309394
24131,24282,418.8705135175232,bridge,
29110,29154,419.06277516580457,bridge,
14592,14789,419.0804661011032,bridge,
21289,34786,419.14711805155184,bridge,
23360,23458,419.4515283671893,detour,11.548935892558413
5820,6073,419.8153323640851,detour,5.522752888913367
20257,20401,420.17624761114627,bridge,
2038,2047,420.5188801873699,articulation,
20695,20709,420.6764266146987,detour,14.352055734498645
2334,2400,420.95423532064814,bridge,
29754,35652,421.2286507803104,bridge,
3027,3270,421.44128172525484,articulation,
13124,13307,421.5634155750294,articulation,
12296,12380,421.60132348888135,bridge,
12265,12409,422.46506653491525,community,
29078,29094,422.4820037776899,bridge,
6273,6372,422.4942297500593,community,
24563,24585,422.50992578452934,detour,6.6348004222215655
20003,20462,422.5986007754822,detour,7.9746760776063566
13863,13870,422.8817587393859,detour,19.862962924826327
23150,23168,423.3055985053202,articulation,
2133,2179,423.4235529626359,bridge,
25017,25069,423.89363322703167,bridge,
21454,21656,423.91869505137754,detour,14.594084694862921
31532,31536,423.9400082342863,bridge,
22244,34917,424.30107510055507,detour,5.452189737166291
22347,22438,424.4728988237903,articulation,
20455,20761,425.4344629458772,detour,6.799966533851067
6347,6785,425.4490422437893,community,
26564,26567,425.46502324895334,bridge,
4031,4240,425.7661747315758,community,
12584,12758,425.9843330569238,bridge,
2268,2269,426.2128277968373,articulation,
1739,1844,427.2870971445191,bridge,
27975,28014,427.40642899476734,detour,36.94993164482961
22284,34916,427.43203680995487,bridge,
1803,1924,427.5148621069718,bridge,
28633,28692,427.6262137054359,bridge,
27975,28021,427.7535712158956,detour,36.91991539050433
20723,21233,427.87887683572865,bridge,
20003,20453,427.97804094246567,bridge,
30352,30378,428.07516751374084,bridge,
11780,33904,428.2916478493345,detour,5.542089512799203
16171,16473,428.3277175179157,articulation,
5361,5606,429.1026049726396,detour,5.201094502613123
21134,21395,429.40444059732766,detour,5.591386497270152
27982,28021,429.52030986810405,detour,36.69709352544667
27982,28014,429.59727849648016,detour,36.69054821788921
12224,12304,429.7029508164731,bridge,
19061,19067,429.75023552798154,detour,6.042529722457308
26574,26646,429.98478252404504,bridge,
4910,5038,430.1133781356303,detour,5.258102349177941
14256,14438,430.1933222854848,community,
6600,6971,430.5868236350815,community,
2041,2080,430.8061735698536,articulation,
24086,24088,430.87299539022695,bridge,
31450,31498,430.95148062275223,bridge,
17404,17818,431.299387727083,community,
27958,28004,431.3496830950872,articulation,
1611,1766,431.84472912286026,detour,7.293237581907095
4483,4784,431.9128189419257,detour,6.3033509189287384
4031,4233,432.01620269697094,community,
6600,6977,432.36735097071204,community,
21659,34864,432.38251108385845,bridge,
31527,31536,432.43667359627574,detour,21.954999316060533
27864,27866,432.622941545906,bridge,
23458,23462,432.63308350313406,detour,10.50512153431387
13864,13869,432.8005804734516,detour,18.585559298618072
12223,12370,432.92660349792175,bridge,
16870,16943,432.93360644616723,bridge,
15009,15122,432.98058571511075,community,
20662,21148,433.1769410051373,community,
19928,20004,433.2320146819836,bridge,
820,1046,433.5405415162203,detour,5.090147486663994
26589,26614,434.1100393656173,detour,20.831501151521113
6600,6931,434.1383832606184,community,
1747,1942,434.2119472158964,bridge,
16973,17127,434.28802303773114,articulation,
8284,8600,434.30956646769715,bridge,
3688,3995,434.4080595986908,bridge,
13867,13903,434.71824637851677,detour,18.999766528131456
23462,23626,435.12384552358975,detour,8.453538988648807
27726,27814,435.27216022854174,bridge,
11385,33908,435.3403756121005,detour,7.252898549643249
1866,2000,435.4039540283659,bridge,
5999,6229,435.4101439148116,bridge,
6273,6560,435.46354533098196,community,
20939,21312,435.89788443447037,articulation,
2162,2172,435.99400480579544,articulation,
22284,22416,436.1299099221706,detour,5.38949746059868
22524,22552,436.2187072740313,bridge,
21736,21893,436.3104286337636,bridge,
30214,30238,437.223046317996,articulation,
2268,2297,437.334314127304,articulation,
22281,34917,437.5726778443264,bridge,
215,256,437.7222869508974,detour,5.546006724556249
20003,20304,437.85548551644445,detour,8.700132857163153
15896,15993,438.1860114677011,community,
22529,22553,439.43095297681566,bridge,
21461,34786,439.6922840239861,detour,20.852407340315107
14558,14726,440.0935224950466,bridge,
13159,13334,440.2545993908821,articulation,
184,199,440.3000026885334,bridge,
23354,23458,440.4963416881248,detour,11.045185094004344
13864,13870,440.6344020330844,detour,18.71023548862234
15849,15914,440.6678665904159,community,
4971,5038,440.9819643363176,detour,5.207948767696607
10816,11332,441.0869409626558,community,
21222,21286,441.09142793883126,detour,16.34999175747004
24058,24130,442.25234309253227,bridge,
26560,26590,442.69721205529333,bridge,
29119,29124,442.7903263309019,bridge,
29301,29358,443.53745650040406,articulation,
21134,21488,444.242821585396,detour,5.000995020669025
24676,24677,444.4416637735028,bridge,
12203,33972,445.35641575178033,detour,5.022542392660548
