u,v,euclid_dist,source,detour_ratio
4266,4276,346.9812725465503,bridge,
17810,17829,347.080438050449,community,
5007,5062,347.3130593402737,detour,15.97102854840811
11018,11195,347.42649879618386,bridge,
11585,11764,347.42718895666655,bridge,
10064,10248,347.77547436089714,detour,5.355111332053269
1008,1155,347.78713747848474,bridge,
4880,4898,347.96171970960864,community,
7430,7472,348.5977079428939,bridge,
4880,4906,349.67375263221857,community,
224,275,350.46542881920755,detour,5.548355964957293
6830,6943,350.5772189202977,detour,6.095010077239386
16284,16417,351.0679851716478,articulation,
1620,1724,351.86765946656845,bridge,
11556,11732,352.1022127039159,community,
11550,11602,352.67537276168406,detour,5.499906495008141
14585,14683,352.67901027658655,detour,5.034839018705085
12967,13134,353.0306472487082,detour,9.596626896503812
18266,18439,353.08591189447986,community,
11030,11214,353.46457884308813,bridge,
2536,2642,353.5605426877694,community,
7129,7222,353.59134991623864,bridge,
7487,7613,353.99013938248675,detour,8.75913275378696
2692,2715,354.7911386640327,articulation,
16490,16514,355.05600423384413,bridge,
7258,7817,355.0568456020881,community,
6218,6221,355.48712261376863,bridge,
16724,16956,355.6473106457985,bridge,
19910,20015,355.7023989498109,bridge,
1977,2112,355.74887552168036,bridge,
7263,7817,356.19570356650763,community,
9013,9026,356.25250571915416,detour,5.250058133750889
10872,10928,356.57729947993755,community,
8112,8268,357.0713156553389,articulation,
7972,8058,357.3180325838705,detour,8.934096660948184
5128,5184,357.6405374139278,community,
7614,7706,357.7355980080225,detour,9.230324509933345
8111,8268,358.0910396201511,articulation,
8862,8881,358.352747661387,detour,6.003432709031508
1365,1440,358.8335151807791,bridge,
12135,12258,359.26991142277905,community,
4050,4261,359.54430041422233,bridge,
8903,9139,359.93186994983034,detour,9.580874563988267
224,289,359.94343228459917,detour,5.301226552446888
752,783,360.0497039901923,bridge,
16334,16442,360.81698781300435,bridge,
7487,7618,360.8679252070352,detour,8.448739996640228
1972,2033,361.869871378766,detour,5.40165217619155
11556,11735,361.9193029581193,community,
4360,20232,362.10906192024765,detour,19.60755768855505
11556,11744,362.2516211669331,community,
10939,11066,362.9624176367556,community,
2642,2784,362.96819325705866,community,
16969,17041,363.17067659175143,bridge,
7949,8007,363.29394165936014,detour,12.38819608531322
4360,20229,363.50408612015434,detour,19.515016354106503
3640,3860,363.60390295050627,detour,6.632729551215822
53,68,363.8894678443064,bridge,
2642,2802,363.93817626072286,community,
230,364,364.024999816849,detour,5.592795404867217
3306,3483,364.15042266152744,detour,15.33796601757979
5117,5467,364.88149440732224,bridge,
4887,4996,364.990874126205,detour,6.278319440854471
9649,9774,365.1087114086368,bridge,
3772,3890,365.1133373383691,detour,7.451725378324575
15290,15599,365.26495343017615,detour,26.93765688051348
